Tourist ID,Interés,Desde,Lugar Recomendado,Ciudad,País,Rating
4220,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4220,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4220,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4220,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4220,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4221,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4221,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4235,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4235,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4235,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4235,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4235,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4243,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4243,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4247,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4248,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4248,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4255,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4255,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4255,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4258,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4258,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4262,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4262,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4268,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4269,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4272,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4273,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4273,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4273,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4276,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4287,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4292,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4292,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4292,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4297,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4297,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4305,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4305,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4305,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4305,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4305,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4305,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4305,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4306,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4306,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4314,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4314,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4320,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4320,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4320,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4320,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4320,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4320,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4320,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4335,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4335,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4335,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4335,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4335,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4335,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4336,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4336,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4336,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4336,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4337,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4337,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4337,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4337,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4338,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4338,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4345,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4345,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4345,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4345,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4349,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4350,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4350,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4350,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4351,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4352,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4352,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4352,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4356,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4356,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4356,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4356,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4356,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4362,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4362,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4362,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4362,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4362,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4368,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4368,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4372,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4376,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4376,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4376,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4376,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4376,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4388,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4388,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4410,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4410,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4410,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4410,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4410,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4410,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4411,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4415,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4415,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4418,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4418,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4420,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4420,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4420,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4420,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4426,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4426,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4426,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4426,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4429,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4429,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4429,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4433,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4433,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4433,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4433,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4433,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4440,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4440,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4440,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4440,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4446,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4446,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4454,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4454,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4458,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4458,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4466,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4466,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4466,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4470,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4470,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4470,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4482,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4490,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4490,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4490,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4490,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4490,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4496,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4496,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4496,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4496,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4503,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4503,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4503,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4503,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4503,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4503,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4520,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4520,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4520,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4520,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4524,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4528,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4528,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4537,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4537,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4543,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4543,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4543,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4545,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4545,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4545,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4545,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4545,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4545,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4561,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4561,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4561,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4561,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4568,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4568,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4568,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4572,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4579,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4579,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4580,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4580,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4580,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4581,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4581,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4581,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4581,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4583,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4583,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4583,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4583,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4583,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4583,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4597,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4603,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4604,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4656,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4656,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4656,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4663,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4663,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4667,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4673,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4697,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4700,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4700,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4700,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4700,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4707,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4709,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4709,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4720,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4720,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4720,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4720,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4723,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4733,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4733,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4742,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4747,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4747,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4748,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4748,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4748,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4748,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4751,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4751,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4757,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4761,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4782,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4794,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4794,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4794,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4794,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4794,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4794,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4794,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4803,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4807,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4807,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4807,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4807,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4808,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4808,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4808,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4814,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4820,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4833,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4833,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4833,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4845,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4845,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4845,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4847,Cultural,Gran Muralla China,Ciudad Prohibida,Pekín,China,4.5
4847,Cultural,Gran Muralla China,Templo del Cielo,Pekín,China,4.4
4850,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4850,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4850,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4850,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4861,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4871,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4871,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4871,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4881,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4881,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4885,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4885,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4885,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4901,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4902,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4902,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4902,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4902,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4908,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4916,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4931,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4931,History,Torre Eiffel,Puerta de Brandemburgo,Berlín,Alemania,4.3
4931,History,Torre Eiffel,Los Inválidos,París,Francia,4.3
4931,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4931,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4931,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4931,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4947,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4947,Architecture,Gran Muralla China,Palacio de Verano,Pekín,China,4.3
4948,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4948,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4954,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4954,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4954,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4956,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4966,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4975,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4975,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4976,History,Machu Picchu,Sacsayhuamán,Cusco,Perú,4.3
4976,History,Machu Picchu,Ollantaytambo,Cusco,Perú,4.2
4976,History,Taj Mahal,Fuerte Rojo,Agra,India,4.2
4976,History,Coliseo Romano,Partenón,Atenas,Grecia,4.5
4976,History,Coliseo Romano,Foro Romano,Roma,Italia,4.4
4976,Art,Coliseo Romano,Fontana di Trevi,Roma,Italia,4.4
4976,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
4982,Art,Torre Eiffel,Museo de Orsay,París,Francia,4.5
4992,Nature,Machu Picchu,Valle Sagrado,Cusco,Perú,4.5
4992,Nature,Taj Mahal,Mehtab Bagh,Agra,India,4.0
4992,Architecture,Taj Mahal,Tumba de Itimad-ud-Daulah,Agra,India,4.1
